Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
"Cereal, Other, Plain",energy_dense,370.0,9.41,73.72,3.89,7.0,7.17,605.0,3,6,5,8,0,2,"lunch, dinner",100g,9.932,4.44,0.03,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)",quick_carbs,10.17,79.7,9.46,0.62,0.0,14
"Cereal, Oat Bunches",energy_dense,392.0,7.43,76.25,6.06,4.6,20.66,428.0,3,6,6,8,0,2,flexible,100g,9.921,3.07,0.02,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)",quick_carbs,7.58,77.81,13.91,0.55,0.0,15
Cereal Or Granola Bar (Quaker Chewy 90 Calorie Granola Bar),energy_dense,408.0,4.17,79.17,8.33,4.2,29.17,313.0,3,7,5,9,0,2,flexible,100g,9.915,2.05,0.01,Cereal bars,quick_carbs,4.09,77.62,18.38,2.08,0.0,15
"Cereal Or Granola Bar, Lowfat,",energy_dense,408.0,4.17,79.17,8.33,4.2,29.17,313.0,3,7,5,9,0,2,flexible,100g,9.915,2.05,0.01,Cereal bars,quick_carbs,4.09,77.62,18.38,2.08,0.0,15
"Popcorn, Chocolate Coated",energy_dense,407.0,5.34,76.37,12.79,8.3,47.66,493.0,2,6,6,9,0,2,flexible,100g,9.905000000000001,3.35,0.01,Popcorn,other,5.25,75.06,28.28,4.02,0.0,14
"Graham Crackers, Reduced-Fat",energy_dense,386.0,5.71,77.96,5.71,5.7,22.86,629.0,3,6,6,8,0,2,flexible,100g,9.888,2.96,0.01,Cookies and brownies,energy_dense,5.92,80.79,13.31,0.0,0.0,15
Rice Cake,energy_dense,392.0,7.1,81.1,4.3,4.2,0.88,71.0,4,5,6,8,0,2,flexible,100g,9.864,2.88,0.02,"Crackers, excludes saltines",quick_carbs,7.24,82.76,9.87,0.88,0.0,15
"Pretzels,",energy_dense,384.0,10.04,80.39,2.93,3.4,2.21,1120.0,5,6,5,8,0,0,"lunch, dinner",100g,9.85,3.5,0.03,Pretzels/snack mix,other,10.46,83.74,6.87,0.39,0.0,16
"Pretzels, Hard,",energy_dense,384.0,10.04,80.39,2.93,3.4,2.21,1120.0,5,6,5,8,0,0,"lunch, dinner",100g,9.85,3.5,0.03,Pretzels/snack mix,other,10.46,83.74,6.87,0.39,0.0,16
"Pretzels, Hard, Plain, Salted",energy_dense,384.0,10.04,80.39,2.93,3.4,2.21,1120.0,5,6,5,8,0,0,"lunch, dinner",100g,9.85,3.5,0.03,Pretzels/snack mix,other,10.46,83.74,6.87,0.39,0.0,16
Thuringer,energy_dense,362.0,17.45,3.33,30.43,0.0,0.85,1300.0,2,7,3,7,3,2,"post_workout, lunch, dinner",100g,9.846,4.82,0.05,Sausages,other,19.28,3.68,75.65,11.51,74.0,12
"Crackers, Crispbread",energy_dense,366.0,7.9,82.2,1.3,16.5,1.07,410.0,3,4,5,8,0,2,flexible,100g,9.801,6.67,0.02,"Crackers, excludes saltines",quick_carbs,8.63,89.84,3.2,0.14,0.0,12
"Cereal, Reduced Sugar",energy_dense,376.0,8.42,76.89,3.67,6.4,19.79,509.0,3,6,5,8,0,2,"lunch, dinner",100g,9.782,3.94,0.02,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)",quick_carbs,8.96,81.8,8.78,0.45,0.0,14
"Cereal, Other, Peanut Butter",energy_dense,422.0,7.34,73.05,11.1,5.0,31.09,525.0,2,6,6,9,0,2,flexible,100g,9.776,2.92,0.02,"Ready-to-eat cereal, higher sugar (>21.2g/100g)",quick_carbs,6.96,69.24,23.67,1.19,0.0,14
"Cookie, Oatmeal, Reduced-Fat, As To Raisins",energy_dense,365.0,4.02,64.62,10.04,16.1,32.14,562.0,2,6,4,9,0,2,flexible,100g,9.753,5.51,0.01,Cookies and brownies,energy_dense,4.41,70.82,24.76,4.09,20.0,12
"Crackers, Saltine, Reduced Sodium",energy_dense,416.0,9.39,73.48,8.75,2.9,2.19,646.0,1,8,6,9,0,0,"lunch, dinner",100g,9.584999999999999,2.95,0.02,Saltine crackers,quick_carbs,9.03,70.65,18.93,1.98,0.0,15
"Crackers, Saltine",energy_dense,418.0,9.46,74.05,8.64,2.8,1.29,941.0,1,8,6,9,0,0,"lunch, dinner",100g,9.578999999999999,2.93,0.02,Saltine crackers,quick_carbs,9.05,70.86,18.6,1.65,0.0,15
"Crackers, Oyster",energy_dense,418.0,9.46,74.05,8.64,2.8,1.29,941.0,1,8,6,9,0,0,"lunch, dinner",100g,9.578999999999999,2.93,0.02,Saltine crackers,quick_carbs,9.05,70.86,18.6,1.65,0.0,15
"Pretzels, Hard, Filled,",energy_dense,463.0,9.85,66.5,16.92,3.6,17.6,1117.0,2,8,5,9,0,0,"lunch, dinner",100g,9.57,2.9,0.02,Pretzels/snack mix,other,8.51,57.45,32.89,9.66,5.0,15
"Pepperoni, Reduced Sodium",energy_dense,504.0,19.25,1.18,46.28,0.0,0.0,1187.0,2,7,3,7,3,2,"post_workout, lunch, dinner",100g,9.546,3.82,0.04,Cold cuts and cured meats,other,15.28,0.94,82.64,17.71,97.0,12
"Pepperoni,",energy_dense,504.0,19.25,1.18,46.28,0.0,0.0,1582.0,2,7,3,7,3,2,"post_workout, lunch, dinner",100g,9.546,3.82,0.04,Cold cuts and cured meats,other,15.28,0.94,82.64,17.71,97.0,12
"Crackers, Sandwich",energy_dense,494.0,11.47,58.38,24.54,2.3,10.5,801.0,2,8,5,9,0,0,"lunch, dinner",100g,9.536999999999999,2.79,0.02,"Crackers, excludes saltines",quick_carbs,9.29,47.27,44.71,4.8,0.0,15
"Crackers, Sandwich, Peanut Butter Filled",energy_dense,494.0,11.47,58.38,24.54,2.3,10.5,801.0,2,8,5,9,0,0,"lunch, dinner",100g,9.536999999999999,2.79,0.02,"Crackers, excludes saltines",quick_carbs,9.29,47.27,44.71,4.8,0.0,15
Cracker Chips,energy_dense,491.0,7.95,67.26,21.11,8.8,7.2,423.0,2,6,5,9,0,2,flexible,100g,9.523,3.41,0.02,"Tortilla, corn, other chips",processed_foods,6.48,54.79,38.69,2.17,0.0,13
Multigrain Chips (Sun Chips),energy_dense,491.0,7.95,67.26,21.11,8.8,7.2,423.0,2,6,5,9,0,2,flexible,100g,9.523,3.41,0.02,"Tortilla, corn, other chips",processed_foods,6.48,54.79,38.69,2.17,0.0,13
"Crackers, Breakfast Biscuit",energy_dense,427.0,7.12,70.99,15.07,7.3,22.83,430.0,2,6,5,9,0,2,flexible,100g,9.514,3.38,0.02,"Crackers, excludes saltines",quick_carbs,6.67,66.5,31.76,2.24,0.0,13
"Biscuit, Wheat",energy_dense,362.0,7.5,43.9,18.19,4.5,3.71,930.0,2,6,5,9,0,2,flexible,100g,9.493,3.31,0.02,"Biscuits, muffins, quick breads",quick_carbs,8.29,48.51,45.22,11.24,2.0,13
"Pretzels, Soft, Ready-To-Eat, Cinnamon Sugar Coated",energy_dense,374.0,6.22,73.99,6.14,2.1,19.74,248.0,2,7,7,8,0,0,flexible,100g,9.466000000000001,2.22,0.02,Pretzels/snack mix,other,6.65,79.13,14.78,2.85,10.0,16
"Pretzels, Soft, From Frozen, Cinnamon Sugar Coated",energy_dense,374.0,6.22,73.99,6.14,2.1,19.74,248.0,2,7,7,8,0,0,flexible,100g,9.466000000000001,2.22,0.02,Pretzels/snack mix,other,6.65,79.13,14.78,2.85,10.0,16
"Taco Shell, Flour",energy_dense,511.0,8.83,53.2,29.07,3.8,4.0,755.0,2,8,5,9,0,0,"lunch, dinner",100g,9.440999999999999,2.47,0.02,Tortillas,other,6.91,41.64,51.2,8.26,0.0,15
"Crackers, Oatmeal",energy_dense,455.0,7.3,70.73,16.4,6.9,15.48,699.0,2,6,5,9,0,2,flexible,100g,9.436,3.12,0.02,"Crackers, excludes saltines",quick_carbs,6.42,62.18,32.44,3.21,0.0,13
"Garlic Bread, From Frozen",energy_dense,350.0,8.36,41.72,16.61,2.5,3.69,544.0,0,8,5,9,2,0,"lunch, dinner",100g,9.43,3.1,0.02,Yeast breads,quick_carbs,9.55,47.68,42.71,5.28,0.0,13
Shrimp Chips,energy_dense,426.0,7.14,59.09,17.86,5.6,21.43,571.0,2,6,5,9,0,2,flexible,100g,9.397,2.99,0.02,"Tortilla, corn, other chips",processed_foods,6.7,55.48,37.73,5.36,2.0,13
Popcorn Cake,energy_dense,384.0,9.7,80.1,3.1,2.9,0.72,288.0,2,7,6,8,0,0,"lunch, dinner",100g,9.384,3.28,0.03,"Crackers, excludes saltines",quick_carbs,10.1,83.44,7.27,0.48,0.0,15
"Pretzels, Hard, Plain, Unsalted",energy_dense,381.0,9.1,79.2,3.5,2.8,2.21,250.0,2,7,6,8,0,0,"lunch, dinner",100g,9.336,3.12,0.02,Pretzels/snack mix,other,9.55,83.15,8.27,0.75,0.0,15
"Tortilla Chips, Cool Ranch Flavor (Doritos)",energy_dense,470.0,7.06,67.44,20.58,5.4,0.78,519.0,2,6,5,9,0,2,flexible,100g,9.295,2.65,0.02,"Tortilla, corn, other chips",processed_foods,6.01,57.4,39.41,2.8,0.0,13
"Tortilla Chips, Flavored",energy_dense,519.0,7.36,60.81,27.42,5.1,2.59,691.0,2,6,5,9,0,2,flexible,100g,9.219999999999999,2.4,0.01,"Tortilla, corn, other chips",processed_foods,5.67,46.87,47.55,3.88,0.0,13
"Tortilla Chips, Other Flavors (Doritos)",energy_dense,519.0,7.36,60.81,27.42,5.1,2.59,691.0,2,6,5,9,0,2,flexible,100g,9.219999999999999,2.4,0.01,"Tortilla, corn, other chips",processed_foods,5.67,46.87,47.55,3.88,0.0,13
"Tortilla Chips, Nacho Cheese Flavor (Doritos)",energy_dense,519.0,7.36,60.81,27.42,5.1,2.59,691.0,2,6,5,9,0,2,flexible,100g,9.219999999999999,2.4,0.01,"Tortilla, corn, other chips",processed_foods,5.67,46.87,47.55,3.88,0.0,13
"Popcorn, Ready-To-Eat, Kettle",energy_dense,531.0,5.48,61.01,30.22,6.1,28.52,495.0,2,6,5,9,0,2,flexible,100g,9.154,2.18,0.01,Popcorn,other,4.13,45.96,51.22,4.05,0.0,13
"Popcorn, Movie Theater, No Butter Added",energy_dense,603.0,6.18,39.87,48.7,6.9,0.37,762.0,2,6,5,9,0,2,flexible,100g,9.151,2.17,0.01,Popcorn,other,4.1,26.45,72.69,28.91,0.0,13
"Topping, Chocolate",energy_dense,350.0,4.6,62.9,8.9,2.8,34.82,346.0,1,7,5,9,2,0,flexible,100g,9.133,2.11,0.01,"Jams, syrups, toppings",other,5.26,71.89,22.89,3.98,1.0,13
"Potato Chips, Baked, Plain",energy_dense,469.0,5.0,71.4,18.2,4.8,5.01,536.0,2,6,5,9,0,2,flexible,100g,9.126999999999999,2.09,0.01,Potato chips,processed_foods,4.26,60.9,34.93,2.63,0.0,13
"Potato Chips, Popped,",energy_dense,469.0,5.0,71.4,18.2,4.8,5.01,536.0,2,6,5,9,0,2,flexible,100g,9.126999999999999,2.09,0.01,Potato chips,processed_foods,4.26,60.9,34.93,2.63,0.0,13
"Potato Chips, Popped, Plain",energy_dense,469.0,5.0,71.4,18.2,4.8,5.01,536.0,2,6,5,9,0,2,flexible,100g,9.126999999999999,2.09,0.01,Potato chips,processed_foods,4.26,60.9,34.93,2.63,0.0,13
"Persimmon, Dried",energy_dense,374.0,1.54,96.07,0.66,9.6,80.06,3.0,4,5,4,8,0,2,flexible,100g,9.094000000000001,2.98,0.0,Dried fruits,fruits,1.65,100.0,1.59,0.05,0.0,13
"Corn Chips, Plain",energy_dense,535.0,6.12,56.82,33.1,4.0,0.27,817.0,2,6,5,9,0,2,flexible,100g,9.067,1.89,0.01,"Tortilla, corn, other chips",processed_foods,4.58,42.48,55.68,4.3,0.0,13
"Corn Chips, Plain (Fritos)",energy_dense,539.0,6.17,57.27,33.36,4.0,0.27,514.0,2,6,5,9,0,2,flexible,100g,9.067,1.89,0.01,"Tortilla, corn, other chips",processed_foods,4.58,42.5,55.7,4.33,0.0,13
"Corn Chips, Flavored (Fritos)",energy_dense,536.0,6.14,56.98,33.19,4.0,0.27,704.0,2,6,5,9,0,2,flexible,100g,9.067,1.89,0.01,"Tortilla, corn, other chips",processed_foods,4.58,42.52,55.73,4.31,0.0,13
"Cereal, K'S, Flavored",energy_dense,363.0,7.33,80.94,1.15,8.0,28.38,617.0,3,4,5,8,0,2,flexible,100g,9.066,4.22,0.02,"Ready-to-eat cereal, higher sugar (>21.2g/100g)",quick_carbs,8.08,89.19,2.85,0.19,0.0,12
"Corn Chips, Flavored",energy_dense,543.0,6.11,56.7,34.02,4.0,0.27,509.0,2,6,5,9,0,2,flexible,100g,9.058,1.86,0.01,"Tortilla, corn, other chips",processed_foods,4.5,41.77,56.39,4.42,0.0,13
"Pretzel Chips, Hard, Flavored",energy_dense,370.0,9.68,77.52,2.82,3.3,2.13,2461.0,3,6,5,8,0,0,"lunch, dinner",100g,9.053,3.51,0.03,Pretzels/snack mix,other,10.46,83.81,6.86,0.38,0.0,14
"Pretzel Chips, Hard, Plain",energy_dense,375.0,9.8,78.43,2.86,3.3,2.16,2037.0,3,6,5,8,0,0,"lunch, dinner",100g,9.047,3.49,0.03,Pretzels/snack mix,other,10.45,83.66,6.86,0.38,0.0,14
"Crackers, Milk",energy_dense,446.0,7.6,71.73,13.77,3.4,10.32,687.0,2,6,6,9,0,0,flexible,100g,9.041,2.47,0.02,"Crackers, excludes saltines",quick_carbs,6.82,64.33,27.79,2.91,11.0,14
"Pretzels, Hard, Flavored",energy_dense,388.0,9.92,79.44,3.88,3.4,2.18,1183.0,3,6,5,8,0,0,"lunch, dinner",100g,9.029,3.43,0.03,Pretzels/snack mix,other,10.23,81.9,9.0,0.52,0.0,14
"Cereal, Corn Puffs",energy_dense,371.0,7.74,77.82,2.57,7.3,12.24,525.0,3,4,5,8,0,2,flexible,100g,9.015,4.05,0.02,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)",quick_carbs,8.35,83.9,6.23,0.26,0.0,12
"Crackers, Saltine, Reduced-Fat",energy_dense,393.0,10.5,82.3,1.6,2.7,0.38,849.0,3,6,5,8,0,0,"lunch, dinner",100g,9.008000000000001,3.36,0.03,Saltine crackers,quick_carbs,10.69,83.77,3.66,0.24,0.0,14
Graham Crackers (Teddy Grahams),energy_dense,430.0,6.69,77.66,10.6,3.4,24.85,516.0,2,6,6,9,0,0,flexible,100g,9.005,2.35,0.02,Cookies and brownies,energy_dense,6.22,72.24,22.19,1.63,0.0,14
Graham Crackers,energy_dense,430.0,6.69,77.66,10.6,3.4,24.85,516.0,2,6,6,9,0,0,flexible,100g,9.005,2.35,0.02,Cookies and brownies,energy_dense,6.22,72.24,22.19,1.63,0.0,14
"Pretzels, Hard, Plain, Lightly Salted",energy_dense,382.0,9.57,79.8,3.22,3.1,2.21,685.0,3,6,5,8,0,0,"lunch, dinner",100g,8.996,3.32,0.03,Pretzels/snack mix,other,10.02,83.56,7.59,0.57,0.0,14
"Cookie, Chocolate Wafer",energy_dense,433.0,6.6,72.7,14.2,3.4,37.43,580.0,2,6,6,9,0,0,flexible,100g,8.993,2.31,0.02,Cookies and brownies,energy_dense,6.1,67.16,29.52,4.24,2.0,14
"Cookie, Chocolate Or Fudge",energy_dense,433.0,6.6,72.7,14.2,3.4,37.43,580.0,2,6,6,9,0,0,flexible,100g,8.993,2.31,0.02,Cookies and brownies,energy_dense,6.1,67.16,29.52,4.24,2.0,14
"Cereal, Ready-To-Eat,",energy_dense,379.0,7.74,77.71,4.01,6.6,25.36,527.0,3,4,5,8,0,2,flexible,100g,8.934000000000001,3.78,0.02,"Ready-to-eat cereal, higher sugar (>21.2g/100g)",quick_carbs,8.17,82.02,9.52,0.69,0.0,12
Cereal Or Granola Bar (Kellogg'S Nutri-Grain Yogurt Bar),energy_dense,365.0,4.22,67.61,8.67,3.0,28.98,354.0,3,7,4,9,0,0,flexible,100g,8.894,1.98,0.01,Cereal bars,quick_carbs,4.62,74.09,21.38,1.44,0.0,14
Cereal Or Granola Bar (Kellogg'S Nutri-Grain Cereal Bar),energy_dense,365.0,4.22,67.61,8.67,3.0,28.98,354.0,3,7,4,9,0,0,flexible,100g,8.894,1.98,0.01,Cereal bars,quick_carbs,4.62,74.09,21.38,1.44,0.0,14
"Cereal, Corn Squares",energy_dense,369.0,7.88,77.14,2.61,5.4,10.44,729.0,3,4,5,8,0,2,flexible,100g,8.88,3.6,0.02,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)",quick_carbs,8.54,83.62,6.37,0.26,0.0,12
"Chocolate Beverage Powder, Dry Mix, Not Reconstituted",energy_dense,400.0,4.55,90.28,2.27,4.5,81.82,136.0,4,5,4,8,0,2,flexible,100g,8.878,2.26,0.01,Not included in a food category,other,4.55,90.28,5.11,2.27,0.0,13
"Cereal, Rice Squares",energy_dense,357.0,7.01,77.43,2.19,5.4,6.97,813.0,3,4,5,8,0,2,flexible,100g,8.844000000000001,3.48,0.02,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)",quick_carbs,7.85,86.76,5.52,0.41,0.0,12
"Waffle, Cinnamon",energy_dense,373.0,8.7,41.67,18.78,2.7,8.27,596.0,0,8,5,9,0,0,"lunch, dinner",100g,8.818,3.06,0.02,"Pancakes, waffles, French toast",quick_carbs,9.33,44.69,45.31,4.14,78.0,13
"Waffle, Plain",energy_dense,373.0,8.7,41.5,18.82,2.5,8.28,597.0,0,8,5,9,0,0,"lunch, dinner",100g,8.799999999999999,3.0,0.02,"Pancakes, waffles, French toast",quick_carbs,9.33,44.5,45.41,4.15,78.0,13
"Popcorn, Caramel Coated",energy_dense,428.0,3.77,78.47,12.7,5.2,52.77,512.0,2,6,4,9,0,2,flexible,100g,8.73,2.1,0.01,Popcorn,other,3.52,73.34,26.71,3.58,0.0,12
"Waffle, Chocolate",energy_dense,437.0,9.07,48.64,22.7,2.9,19.04,517.0,0,8,5,9,0,0,"lunch, dinner",100g,8.722,2.74,0.02,"Pancakes, waffles, French toast",quick_carbs,8.3,44.52,46.75,7.82,71.0,13
"Cereal, Other,",energy_dense,381.0,6.88,78.46,4.44,4.8,25.35,530.0,3,4,5,8,0,2,flexible,100g,8.721,3.07,0.02,"Ready-to-eat cereal, higher sugar (>21.2g/100g)",quick_carbs,7.22,82.37,10.49,0.64,0.0,12
"Pastry, Mainly Flour And Water, Fried",energy_dense,434.0,7.75,59.25,18.11,3.7,15.68,659.0,2,6,5,9,0,0,flexible,100g,8.692,2.64,0.02,"Doughnuts, sweet rolls, pastries",healthy_fats,7.14,54.61,37.56,4.16,0.0,13
"Crackers, Sandwich, Reduced-Fat, Peanut Butter Filled",energy_dense,437.0,8.33,63.49,16.67,2.8,11.11,639.0,0,8,5,9,0,0,"lunch, dinner",100g,8.665,2.55,0.02,"Crackers, excludes saltines",quick_carbs,7.62,58.11,34.33,2.78,0.0,13
Blood Sausage,energy_dense,379.0,14.6,1.29,34.5,0.0,1.29,680.0,2,7,3,7,0,2,"lunch, dinner",100g,8.655000000000001,3.85,0.04,Sausages,other,15.41,1.36,81.93,13.4,120.0,12
"Waffle, Plain, Fast Food / Restaurant",energy_dense,428.0,8.16,38.92,26.36,2.4,7.77,620.0,0,8,5,9,0,0,"lunch, dinner",100g,8.641,2.47,0.02,"Pancakes, waffles, French toast",quick_carbs,7.63,36.37,55.43,5.06,73.0,13
Cereal Or Granola Bar (General Mills Nature Valley Sweet And Salty Granola Bar),energy_dense,487.0,9.14,61.14,22.86,2.9,33.14,414.0,0,8,5,9,0,0,"lunch, dinner",100g,8.641,2.47,0.02,Cereal bars,quick_carbs,7.51,50.22,42.25,6.86,0.0,13
"Cereal, Corn Squares, Flavored",energy_dense,380.0,5.58,80.74,3.32,4.7,25.94,662.0,3,4,5,8,0,2,flexible,100g,8.613,2.71,0.01,"Ready-to-eat cereal, higher sugar (>21.2g/100g)",quick_carbs,5.87,84.99,7.86,0.28,0.0,12
"Waffle, Chocolate, Fast Food / Restaurant",energy_dense,480.0,8.59,46.1,28.86,2.7,18.04,541.0,0,8,5,9,0,0,"lunch, dinner",100g,8.605,2.35,0.02,"Pancakes, waffles, French toast",quick_carbs,7.16,38.42,54.11,8.4,67.0,13
"Cereal, Chocolate Puffs",energy_dense,388.0,5.39,81.02,4.98,5.0,34.43,425.0,3,4,5,8,0,2,flexible,100g,8.604000000000001,2.68,0.01,"Ready-to-eat cereal, higher sugar (>21.2g/100g)",quick_carbs,5.56,83.53,11.55,0.65,0.0,12
"Cookie, Peanut Butter",energy_dense,473.0,8.92,58.15,23.82,2.1,28.58,463.0,0,8,5,9,0,0,"lunch, dinner",100g,8.599,2.33,0.02,Cookies and brownies,energy_dense,7.54,49.18,45.32,6.75,27.0,13
Onion Flavored Rings,energy_dense,499.0,7.7,65.1,22.6,3.9,4.83,950.0,2,6,5,9,0,0,flexible,100g,8.596,2.32,0.02,"Tortilla, corn, other chips",processed_foods,6.17,52.18,40.76,4.34,0.0,13
"Pretzels, Hard, Chocolate Coated",energy_dense,467.0,7.05,70.07,17.64,3.5,38.8,494.0,2,6,5,9,0,0,flexible,100g,8.578,2.26,0.02,Pretzels/snack mix,other,6.04,60.02,34.0,8.61,0.0,13
"Pretzels, Hard, Coated,",energy_dense,467.0,7.05,70.07,17.64,3.5,38.8,494.0,2,6,5,9,0,0,flexible,100g,8.578,2.26,0.02,Pretzels/snack mix,other,6.04,60.02,34.0,8.61,0.0,13
"Crackers, Multigrain",energy_dense,482.0,7.1,67.6,20.4,3.5,12.0,883.0,2,6,5,9,0,0,flexible,100g,8.56,2.2,0.01,"Crackers, excludes saltines",quick_carbs,5.89,56.1,38.09,3.3,0.0,13
"Potato Chips, Sour Cream And Onion Flavored",energy_dense,487.0,6.51,55.92,31.06,3.8,5.47,545.0,2,6,5,9,0,0,flexible,100g,8.536,2.12,0.01,Potato chips,processed_foods,5.35,45.93,57.4,4.0,0.0,13
"Potato Chips, Cheese Flavored",energy_dense,487.0,6.51,55.92,31.06,3.8,5.47,545.0,2,6,5,9,0,0,flexible,100g,8.536,2.12,0.01,Potato chips,processed_foods,5.35,45.93,57.4,4.0,0.0,13
"Potato Chips, Barbecue Flavored",energy_dense,487.0,6.51,55.92,31.06,3.8,5.47,545.0,2,6,5,9,0,0,flexible,100g,8.536,2.12,0.01,Potato chips,processed_foods,5.35,45.93,57.4,4.0,0.0,13
"Potato Chips, Other Flavored",energy_dense,487.0,6.51,55.92,31.06,3.8,5.47,545.0,2,6,5,9,0,0,flexible,100g,8.536,2.12,0.01,Potato chips,processed_foods,5.35,45.93,57.4,4.0,0.0,13
"Potato Chips, Ruffled, Sour Cream And Onion Flavored",energy_dense,487.0,6.51,55.92,31.06,3.8,5.47,545.0,2,6,5,9,0,0,flexible,100g,8.536,2.12,0.01,Potato chips,processed_foods,5.35,45.93,57.4,4.0,0.0,13
"Potato Chips, Ruffled, Other Flavored",energy_dense,487.0,6.51,55.92,31.06,3.8,5.47,545.0,2,6,5,9,0,0,flexible,100g,8.536,2.12,0.01,Potato chips,processed_foods,5.35,45.93,57.4,4.0,0.0,13
"Potato Chips, Ruffled, Cheese Flavored",energy_dense,487.0,6.51,55.92,31.06,3.8,5.47,545.0,2,6,5,9,0,0,flexible,100g,8.536,2.12,0.01,Potato chips,processed_foods,5.35,45.93,57.4,4.0,0.0,13
"Potato Chips, Ruffled, Barbecue Flavored",energy_dense,487.0,6.51,55.92,31.06,3.8,5.47,545.0,2,6,5,9,0,0,flexible,100g,8.536,2.12,0.01,Potato chips,processed_foods,5.35,45.93,57.4,4.0,0.0,13
"Cookie, Chocolate Chip, Reduced-Fat",energy_dense,451.0,5.97,67.49,17.91,3.0,32.84,418.0,2,6,5,9,0,0,flexible,100g,8.497,1.99,0.01,Cookies and brownies,energy_dense,5.29,59.86,35.74,5.96,0.0,13
Snack Mix,energy_dense,504.0,6.87,63.11,25.79,3.1,1.9,729.0,2,6,5,9,0,0,flexible,100g,8.494,1.98,0.01,Pretzels/snack mix,other,5.45,50.09,46.05,3.03,2.0,13
"Potato Sticks, Flavored",energy_dense,517.0,6.63,52.77,34.06,3.4,0.22,1010.0,2,6,5,9,0,0,flexible,100g,8.482,1.94,0.01,Potato chips,processed_foods,5.13,40.83,59.29,8.79,0.0,13
"Potato Sticks, Fry Shaped",energy_dense,517.0,6.63,52.77,34.06,3.4,0.22,1010.0,2,6,5,9,0,0,flexible,100g,8.482,1.94,0.01,Potato chips,processed_foods,5.13,40.83,59.29,8.79,0.0,13
"Potato Sticks, Plain",energy_dense,522.0,6.7,53.3,34.4,3.4,0.22,633.0,2,6,5,9,0,0,flexible,100g,8.479,1.93,0.01,Potato chips,processed_foods,5.13,40.84,59.31,8.88,0.0,13
Pie Shell,energy_dense,508.0,6.5,56.24,28.59,3.3,4.23,467.0,2,6,5,9,0,0,flexible,100g,8.479,1.93,0.01,Cakes and pies,energy_dense,5.12,44.28,50.65,9.28,0.0,13
"Cookie, Gingersnaps",energy_dense,416.0,5.6,76.9,9.8,2.2,19.92,555.0,1,6,6,9,0,0,flexible,100g,8.464,1.88,0.01,Cookies and brownies,energy_dense,5.38,73.94,21.2,2.45,0.0,13
"Potato Chips,",energy_dense,532.0,6.39,53.83,33.98,3.1,0.33,527.0,2,6,5,9,0,0,flexible,100g,8.434,1.78,0.01,Potato chips,processed_foods,4.8,40.47,57.48,3.4,0.0,13
"Potato Chips, Plain",energy_dense,532.0,6.39,53.83,33.98,3.1,0.33,527.0,2,6,5,9,0,0,flexible,100g,8.434,1.78,0.01,Potato chips,processed_foods,4.8,40.47,57.48,3.4,0.0,13
"Potato Chips, Ruffled, Plain",energy_dense,532.0,6.39,53.83,33.98,3.1,0.33,527.0,2,6,5,9,0,0,flexible,100g,8.434,1.78,0.01,Potato chips,processed_foods,4.8,40.47,57.48,3.4,0.0,13
"Potato Chips, Popped, Flavored",energy_dense,467.0,4.97,71.04,18.11,4.8,4.99,726.0,2,6,3,9,0,2,flexible,100g,8.327,2.09,0.01,Potato chips,processed_foods,4.26,60.85,34.9,2.62,0.0,11
"Potato Chips, Baked, Flavored",energy_dense,467.0,4.97,71.04,18.11,4.8,4.99,726.0,2,6,3,9,0,2,flexible,100g,8.327,2.09,0.01,Potato chips,processed_foods,4.26,60.85,34.9,2.62,0.0,11
"Chocolate Candy, Cream Filled",energy_dense,366.0,2.2,80.4,9.3,2.1,71.42,26.0,2,7,4,9,0,0,flexible,100g,8.251,1.17,0.01,Candy containing chocolate,energy_dense,2.4,87.87,22.87,5.46,0.0,13
"Popcorn, Movie Theater, With Added Butter",energy_dense,656.0,4.96,31.65,58.78,5.4,0.29,756.0,2,6,3,9,0,2,flexible,100g,8.174,1.58,0.01,Popcorn,other,3.02,19.3,80.64,35.48,52.0,11
"Pretzels, Hard, Plain, Gluten Free",energy_dense,389.0,3.52,78.62,6.67,3.3,4.22,1567.0,3,6,4,8,0,0,flexible,100g,8.125,1.75,0.01,Pretzels/snack mix,other,3.62,80.84,15.43,3.31,0.0,13
"Pretzel Chips, Hard, Gluten Free",energy_dense,380.0,3.43,76.7,6.51,3.2,4.12,2473.0,3,6,4,8,0,0,flexible,100g,8.122,1.74,0.01,Pretzels/snack mix,other,3.61,80.74,15.42,3.23,0.0,13
